1733425655.215001,4,13,7,1,10491,0.000036
1733425655.321012,4,13,7,0,10491,0.000186
1733425655.321029,4,13,7,0,0,0.000008
1733425655.738804,4,13,7,0,10491,0.000023
1733425655.738816,4,13,7,0,0,0.000006
1733425656.046503,4,13,7,0,10491,0.000022
1733425656.046515,4,13,7,0,0,0.000006
1733425656.361850,4,13,7,0,10491,0.000022
1733425656.361862,4,13,7,0,0,0.000006
1733425656.663632,4,13,7,0,10491,0.000023
