1733425662.155121,4,13,7,0,10491
1733425662.155186,4,13,7,0,0
1733425662.23459,4,13,7,1,10491
1733425662.469107,4,13,7,0,10491
1733425662.469171,4,13,7,0,0
1733425662.545493,4,13,7,1,10491
1733425662.827351,4,13,7,0,10491
1733425662.827416,4,13,7,0,0
1733425662.904608,4,13,7,1,10491
1733425663.134231,4,13,7,0,10491
1733425663.134296,4,13,7,0,0
1733425663.211724,4,13,7,1,10491
1733425663.519642,4,13,7,0,10491
1733425663.519707,4,13,7,0,0
1733425663.595591,4,13,7,1,10491
1733425663.831135,4,13,7,0,10491
1733425663.831191,4,13,7,0,0
1733425663.904554,4,13,7,1,10491
1733425664.143888,4,13,7,0,10491
1733425664.143953,4,13,7,0,0
1733425664.220346,4,13,7,1,10491
1733425664.455848,4,13,7,0,10491
1733425664.455913,4,13,7,0,0
1733425664.531229,4,13,7,1,10491
1733425664.766845,4,13,7,0,10491
1733425664.766898,4,13,7,0,0
1733425664.842534,4,13,7,1,10491
1733425665.077899,4,13,7,0,10491
1733425665.077965,4,13,7,0,0
1733425665.158774,4,13,7,1,10491
1733425665.39279,4,13,7,0,10491
1733425665.392855,4,13,7,0,0
1733425665.468042,4,13,7,1,10491
1733425665.753601,4,13,7,0,10491
1733425665.753666,4,13,7,0,0
1733425665.840321,4,13,7,1,10491
1733425666.077642,4,13,7,0,10491
1733425666.077701,4,13,7,0,0
1733425666.151686,4,13,7,1,10491
1733425666.390672,4,13,7,0,10491
1733425666.390735,4,13,7,0,0
1733425666.466282,4,13,7,1,10491
1733425666.706562,4,13,7,0,10491
1733425666.706627,4,13,7,0,0
1733425666.783083,4,13,7,1,10491
1733425667.026386,4,13,7,0,10491
1733425667.026449,4,13,7,0,0
1733425667.106352,4,13,7,1,10491
1733425667.340974,4,13,7,0,10491
1733425667.341039,4,13,7,0,0
1733425667.451262,4,13,7,1,10491
1733425667.69198,4,13,7,0,10491
1733425667.69204,4,13,7,0,0
1733425667.766907,4,13,7,1,10491
1733425667.999692,4,13,7,0,10491
1733425667.999752,4,13,7,0,0
1733425668.075469,4,13,7,1,10491
1733425668.309404,4,13,7,0,10491
1733425668.309482,4,13,7,0,0
1733425668.387713,4,13,7,1,10491
1733425668.667258,4,13,7,0,10491
1733425668.667324,4,13,7,0,0
1733425668.741369,4,13,7,1,10491
1733425668.979338,4,13,7,0,10491
1733425668.979403,4,13,7,0,0
1733425669.089448,4,13,7,1,10491
1733425669.32519,4,13,7,0,10491
1733425669.325249,4,13,7,0,0
1733425669.398618,4,13,7,1,10491
1733425669.634495,4,13,7,0,10491
1733425669.634555,4,13,7,0,0
1733425669.709754,4,13,7,1,10491
1733425669.950651,4,13,7,0,10491
1733425669.95071,4,13,7,0,0
1733425670.029571,4,13,7,1,10491
1733425670.263173,4,13,7,0,10491
1733425670.263236,4,13,7,0,0
1733425670.340116,4,13,7,1,10491
1733425670.578116,4,13,7,0,10491
1733425670.578183,4,13,7,0,0
1733425670.686883,4,13,7,1,10491
1733425670.927876,4,13,7,0,10491
1733425670.927927,4,13,7,0,0
1733425671.005544,4,13,7,1,10491
1733425671.243444,4,13,7,0,10491
1733425671.243508,4,13,7,0,0
1733425671.320544,4,13,7,1,10491
1733425671.60438,4,13,7,0,10491
1733425671.604462,4,13,7,0,0
1733425671.68126,4,13,7,1,10491
1733425671.915543,4,13,7,0,10491
1733425671.915625,4,13,7,0,0
1733425671.993039,4,13,7,1,10491
1733425672.234383,4,13,7,0,10491
1733425672.23445,4,13,7,0,0
1733425672.308068,4,13,7,1,10491
1733425672.539652,4,13,7,0,10491
1733425672.539711,4,13,7,0,0
1733425672.615058,4,13,7,1,10491
1733425672.848924,4,13,7,0,10491
1733425672.848988,4,13,7,0,0
1733425672.926592,4,13,7,1,10491
1733425673.161702,4,13,7,0,10491
1733425673.161766,4,13,7,0,0
1733425673.237628,4,13,7,1,10491
1733425673.463368,4,13,7,0,10491
1733425673.463432,4,13,7,0,0
1733425673.538764,4,13,7,1,10491
1733425673.771423,4,13,7,0,10491
1733425673.771487,4,13,7,0,0
1733425673.846863,4,13,7,1,10491
1733425674.08302,4,13,7,0,10491
1733425674.083074,4,13,7,0,0
1733425674.159303,4,13,7,1,10491
1733425674.432564,4,13,7,0,10491
1733425674.432631,4,13,7,0,0
1733425674.5074,4,13,7,1,10491
1733425674.744384,4,13,7,0,10491
1733425674.744448,4,13,7,0,0
1733425674.819968,4,13,7,1,10491
1733425675.052184,4,13,7,0,10491
1733425675.052248,4,13,7,0,0
1733425675.129788,4,13,7,1,10491
1733425675.368354,4,13,7,0,10491
1733425675.368406,4,13,7,0,0
1733425675.444667,4,13,7,1,10491
1733425675.679136,4,13,7,0,10491
1733425675.679219,4,13,7,0,0
1733425675.75628,4,13,7,1,10491
1733425675.992578,4,13,7,0,10491
1733425675.992618,4,13,7,0,0
1733425676.068906,4,13,7,1,10491
1733425676.306218,4,13,7,0,10491
1733425676.306283,4,13,7,0,0
1733425676.382801,4,13,7,1,10491
1733425676.615196,4,13,7,0,10491
1733425676.615261,4,13,7,0,0
1733425676.691512,4,13,7,1,10491
1733425676.931226,4,13,7,0,10491
1733425676.931291,4,13,7,0,0
1733425677.007011,4,13,7,1,10491
1733425677.278711,4,13,7,0,10491
1733425677.278749,4,13,7,0,0
1733425677.354978,4,13,7,1,10491
1733425677.589478,4,13,7,0,10491
1733425677.589543,4,13,7,0,0
1733425677.666258,4,13,7,1,10491
1733425677.89903,4,13,7,0,10491
1733425677.899095,4,13,7,0,0
1733425677.97507,4,13,7,1,10491
1733425678.210066,4,13,7,0,10491
1733425678.210126,4,13,7,0,0
1733425678.285669,4,13,7,1,10491
1733425678.516093,4,13,7,0,10491
1733425678.516157,4,13,7,0,0
1733425678.591066,4,13,7,1,10491
1733425678.877598,4,13,7,0,10491
1733425678.877664,4,13,7,0,0
1733425678.952707,4,13,7,1,10491
1733425679.186956,4,13,7,0,10491
1733425679.187021,4,13,7,0,0
1733425679.263688,4,13,7,1,10491
1733425679.503077,4,13,7,0,10491
1733425679.503142,4,13,7,0,0
1733425679.5795,4,13,7,1,10491
1733425679.817769,4,13,7,0,10491
1733425679.817834,4,13,7,0,0
1733425679.894381,4,13,7,1,10491
1733425680.182785,4,13,8,0,10491
1733425680.18285,4,13,8,0,0
1733425680.259042,4,13,8,1,10491
1733425680.496785,4,13,8,0,10491
1733425680.49685,4,13,8,0,0
1733425680.574057,4,13,8,1,10491
1733425680.814314,4,13,8,0,10491
1733425680.814378,4,13,8,0,0
1733425680.890272,4,13,8,1,10491
1733425681.127715,4,13,8,0,10491
1733425681.127779,4,13,8,0,0
1733425681.206676,4,13,8,1,10491
1733425681.441828,4,13,8,0,10491
1733425681.441892,4,13,8,0,0
1733425681.517854,4,13,8,1,10491
1733425681.760091,4,13,8,0,10491
1733425681.760155,4,13,8,0,0
1733425681.83473,4,13,8,1,10491
1733425682.067697,4,13,8,0,10491
1733425682.067758,4,13,8,0,0
1733425682.143548,4,13,8,1,10491
1733425682.380567,4,13,8,0,10491
1733425682.380627,4,13,8,0,0
1733425682.456444,4,13,8,1,10491
1733425682.689904,4,13,8,0,10491
1733425682.689968,4,13,8,0,0
1733425682.766032,4,13,8,1,10491
1733425683.04481,4,13,8,0,10491
1733425683.044875,4,13,8,0,0
1733425683.121532,4,13,8,1,10491
1733425683.345253,4,13,8,0,10491
1733425683.345305,4,13,8,0,0
1733425683.416765,4,13,8,1,10491
1733425683.653118,4,13,8,0,10491
1733425683.653182,4,13,8,0,0
1733425683.734274,4,13,8,1,10491
1733425683.986604,4,13,8,0,10491
1733425683.98667,4,13,8,0,0
1733425684.066649,4,13,8,1,10491
1733425684.152537,4,13,8,1,65536
1733425684.202147,4,13,8,1,65536
1733425684.206832,4,13,8,1,65536
1733425684.211132,4,13,8,1,65536
1733425684.215766,4,13,8,1,65536
1733425684.258225,4,13,8,1,65536
1733425684.263118,4,13,8,1,65536
1733425684.268936,4,13,8,1,65536
1733425684.31443,4,13,8,1,65536
1733425684.320601,4,13,8,1,65536
1733425684.325793,4,13,8,1,65536
1733425684.34539,4,13,8,0,10491
1733425684.34545,4,13,8,0,0
1733425684.37177,4,13,8,1,65536
1733425684.377482,4,13,8,1,65536
1733425684.382558,4,13,8,1,65536
1733425684.41024,4,13,8,1,65536
1733425684.454334,4,13,8,1,65536
1733425684.459619,4,13,8,1,10491
1733425684.459629,4,13,8,1,65536
1733425684.465029,4,13,8,1,65536
1733425684.510362,4,13,8,1,65536
1733425684.515128,4,13,8,1,65536
1733425684.520088,4,13,8,1,65536
1733425684.562487,4,13,8,1,65536
1733425684.567852,4,13,8,1,65536
1733425684.57312,4,13,8,1,65536
1733425684.626101,4,13,8,1,65536
1733425684.637908,4,13,8,1,65536
1733425684.656803,4,13,8,1,65536
1733425684.690748,4,13,8,1,65536
1733425684.696178,4,13,8,1,65536
1733425684.701173,4,13,8,1,65536
1733425684.738563,4,13,8,0,10491
1733425684.738616,4,13,8,0,0
1733425684.746128,4,13,8,1,65536
1733425684.752004,4,13,8,1,65536
1733425684.756888,4,13,8,1,65536
1733425684.761383,4,13,8,1,65536
1733425684.76613,4,13,8,1,65536
1733425684.788152,4,13,8,1,65536
1733425684.827145,4,13,8,1,65536
1733425684.832827,4,13,8,1,65536
1733425684.838165,4,13,8,1,65536
1733425684.882768,4,13,8,1,65536
1733425684.885893,4,13,8,1,10491
1733425684.888516,4,13,8,1,65536
1733425684.89427,4,13,8,1,65536
1733425684.902085,4,13,8,1,65536
1733425684.945951,4,13,8,1,65536
1733425684.950417,4,13,8,1,65536
1733425684.954978,4,13,8,1,65536
1733425684.998243,4,13,8,1,65536
1733425685.004258,4,13,8,1,65536
1733425685.008415,4,13,8,1,65536
1733425685.013172,4,13,8,1,65536
1733425685.058062,4,13,8,1,65536
1733425685.062525,4,13,8,1,65536
1733425685.066919,4,13,8,1,65536
1733425685.111129,4,13,8,1,65536
1733425685.116755,4,13,8,1,65536
1733425685.122162,4,13,8,0,10491
1733425685.122227,4,13,8,0,0
1733425685.122542,4,13,8,1,65536
1733425685.167279,4,13,8,1,65536
1733425685.172591,4,13,8,1,65536
1733425685.177477,4,13,8,1,65536
1733425685.20527,4,13,8,1,65536
1733425685.246636,4,13,8,1,65536
1733425685.252024,4,13,8,1,65536
1733425685.256279,4,13,8,1,65536
1733425685.302834,4,13,8,1,65536
1733425685.305939,4,13,8,1,10491
1733425685.30789,4,13,8,1,65536
1733425685.312796,4,13,8,1,65536
1733425685.320531,4,13,8,1,65536
1733425685.366335,4,13,8,1,65536
1733425685.37175,4,13,8,1,65536
1733425685.376239,4,13,8,1,65536
1733425685.380028,4,13,8,1,65536
1733425685.426529,4,13,8,1,65536
1733425685.431813,4,13,8,1,65536
1733425685.437583,4,13,8,1,65536
1733425685.482743,4,13,8,1,65536
1733425685.48797,4,13,8,1,65536
1733425685.49304,4,13,8,1,65536
1733425685.538553,4,13,8,1,65536
1733425685.54895,4,13,8,0,10491
1733425685.549035,4,13,8,0,0
1733425685.557764,4,13,8,1,65536
1733425685.563156,4,13,8,1,65536
1733425685.598268,4,13,8,1,65536
1733425685.657711,4,13,8,1,65536
1733425685.660326,4,13,8,1,10491
1733425685.663684,4,13,8,1,65536
1733425685.668962,4,13,8,1,65536
1733425685.67641,4,13,8,1,65536
1733425685.721777,4,13,8,1,65536
1733425685.72619,4,13,8,1,65536
1733425685.730915,4,13,8,1,65536
1733425685.774035,4,13,8,1,65536
1733425685.779304,4,13,8,1,65536
1733425685.783905,4,13,8,1,65536
1733425685.788949,4,13,8,1,65536
1733425685.834555,4,13,8,1,65536
1733425685.840455,4,13,8,1,65536
1733425685.846102,4,13,8,1,65536
1733425685.890695,4,13,8,1,65536
1733425685.895782,4,13,8,1,65536
1733425685.899699,4,13,8,0,10491
1733425685.899765,4,13,8,0,0
1733425685.900194,4,13,8,1,65536
1733425685.943433,4,13,8,1,65536
1733425685.9495,4,13,8,1,65536
1733425685.954503,4,13,8,1,65536
1733425685.980493,4,13,8,1,65536
1733425686.018746,4,13,8,1,65536
1733425686.024275,4,13,8,1,65536
1733425686.028937,4,13,8,1,65536
1733425686.07443,4,13,8,1,65536
1733425686.077702,4,13,8,1,10491
1733425686.079603,4,13,8,1,65536
1733425686.084591,4,13,8,1,65536
1733425686.09378,4,13,8,1,65536
1733425686.142883,4,13,8,1,65536
1733425686.148171,4,13,8,1,65536
1733425686.152884,4,13,8,1,65536
1733425686.302951,4,13,8,1,65536
1733425686.308297,4,13,8,1,65536
1733425686.313778,4,13,8,1,65536
1733425686.323972,4,13,8,0,10491
1733425686.324037,4,13,8,0,0
1733425686.359493,4,13,8,1,65536
1733425686.365109,4,13,8,1,65536
1733425686.369739,4,13,8,1,65536
1733425686.375037,4,13,8,1,65536
1733425686.398015,4,13,8,1,65536
1733425686.438181,4,13,8,1,65536
1733425686.443442,4,13,8,1,65536
1733425686.448282,4,13,8,1,65536
1733425686.501844,4,13,8,1,65536
1733425686.504819,4,13,8,1,10491
1733425686.507652,4,13,8,1,65536
1733425686.513557,4,13,8,1,65536
1733425686.523809,4,13,8,1,65536
1733425686.566751,4,13,8,1,65536
1733425686.572183,4,13,8,1,65536
1733425686.577034,4,13,8,1,65536
1733425686.623632,4,13,8,1,65536
1733425686.628696,4,13,8,1,65536
1733425686.633416,4,13,8,1,65536
1733425686.678433,4,13,8,1,65536
1733425686.683472,4,13,8,1,65536
1733425686.687914,4,13,8,1,65536
1733425686.692578,4,13,8,1,65536
1733425686.738541,4,13,8,1,65536
1733425686.743724,4,13,8,1,65536
1733425686.748022,4,13,8,0,10491
1733425686.7481,4,13,8,0,0
1733425686.748567,4,13,8,1,65536
1733425686.795562,4,13,8,1,65536
1733425686.801266,4,13,8,1,65536
1733425686.806214,4,13,8,1,65536
1733425686.83537,4,13,8,1,65536
1733425686.874161,4,13,8,1,65536
1733425686.879492,4,13,8,1,65536
1733425686.884102,4,13,8,1,65536
1733425686.931119,4,13,8,1,65536
1733425686.934182,4,13,8,1,10491
1733425686.936127,4,13,8,1,65536
1733425686.940872,4,13,8,1,65536
1733425686.953198,4,13,8,1,65536
1733425686.997894,4,13,8,1,65536
1733425687.001955,4,13,8,1,65536
1733425687.005852,4,13,8,1,65536
1733425687.010017,4,13,8,1,65536
1733425687.054646,4,13,8,1,65536
1733425687.059436,4,13,8,1,65536
1733425687.064777,4,13,8,1,65536
1733425687.110678,4,13,8,1,65536
1733425687.117583,4,13,8,1,65536
1733425687.122903,4,13,8,1,65536
1733425687.165863,4,13,8,1,65536
1733425687.170873,4,13,8,1,65536
1733425687.175594,4,13,8,1,65536
1733425687.180211,4,13,8,0,10491
1733425687.180271,4,13,8,0,0
1733425687.223501,4,13,8,1,65536
1733425687.228791,4,13,8,1,65536
1733425687.23363,4,13,8,1,65536
1733425687.260919,4,13,8,1,65536
1733425687.306754,4,13,8,1,65536
1733425687.31236,4,13,8,1,10491
1733425687.312388,4,13,8,1,65536
1733425687.317426,4,13,8,1,65536
1733425687.322665,4,13,8,1,65536
1733425687.328874,4,13,8,1,65536
1733425687.375021,4,13,8,1,65536
1733425687.380341,4,13,8,1,65536
1733425687.386803,4,13,8,1,65536
1733425687.430944,4,13,8,1,65536
1733425687.435413,4,13,8,1,65536
1733425687.439486,4,13,8,1,65536
1733425687.48571,4,13,8,1,65536
1733425687.489773,4,13,8,1,65536
1733425687.493963,4,13,8,1,65536
1733425687.538146,4,13,8,1,65536
1733425687.543512,4,13,8,1,65536
1733425687.548006,4,13,8,1,65536
1733425687.555587,4,13,8,0,10491
1733425687.555654,4,13,8,0,0
1733425687.591168,4,13,8,1,65536
1733425687.596742,4,13,8,1,65536
1733425687.601808,4,13,8,1,65536
1733425687.630246,4,13,8,1,65536
1733425687.674882,4,13,8,1,65536
1733425687.680084,4,13,8,1,10491
1733425687.680678,4,13,8,1,65536
1733425687.68539,4,13,8,1,65536
1733425687.730812,4,13,8,1,65536
1733425687.737544,4,13,8,1,65536
1733425687.782912,4,13,8,1,65536
1733425687.78811,4,13,8,1,65536
1733425687.792985,4,13,8,1,65536
1733425687.839922,4,13,8,1,65536
1733425687.845405,4,13,8,1,65536
1733425687.851171,4,13,8,1,65536
1733425687.895038,4,13,8,1,65536
1733425687.900121,4,13,8,1,65536
1733425687.906861,4,13,8,1,65536
1733425687.950443,4,13,8,1,65536
1733425687.956086,4,13,8,1,65536
1733425687.961843,4,13,8,1,65536
1733425687.966981,4,13,8,0,10491
1733425687.967045,4,13,8,0,0
1733425688.011209,4,13,8,1,65536
1733425688.019445,4,13,8,1,65536
1733425688.024965,4,13,8,1,65536
1733425688.047007,4,13,8,1,65536
1733425688.090914,4,13,8,1,65536
1733425688.095853,4,13,8,1,10491
1733425688.096626,4,13,8,1,65536
1733425688.101916,4,13,8,1,65536
1733425688.146629,4,13,8,1,65536
1733425688.151834,4,13,8,1,65536
1733425688.198373,4,13,8,1,65536
1733425688.203702,4,13,8,1,65536
1733425688.208231,4,13,8,1,65536
1733425688.250576,4,13,8,1,65536
1733425688.255787,4,13,8,1,65536
1733425688.260775,4,13,8,1,65536
1733425688.306781,4,13,8,1,65536
1733425688.311989,4,13,8,1,65536
1733425688.316992,4,13,8,1,65536
1733425688.362819,4,13,8,1,65536
1733425688.364679,4,13,8,0,10491
1733425688.364748,4,13,8,0,0
1733425688.368376,4,13,8,1,65536
1733425688.373799,4,13,8,1,65536
1733425688.419613,4,13,8,1,65536
1733425688.424949,4,13,8,1,65536
1733425688.430753,4,13,8,1,65536
1733425688.474953,4,13,8,1,65536
1733425688.479803,4,13,8,1,65536
1733425688.484691,4,13,8,1,65536
1733425688.53082,4,13,8,1,65536
1733425688.536101,4,13,8,1,65536
1733425688.541205,4,13,8,1,65536
1733425688.586632,4,13,8,1,65536
1733425688.591595,4,13,8,1,65536
1733425688.596461,4,13,8,1,65536
1733425688.642734,4,13,8,1,65536
1733425688.647914,4,13,8,1,65536
1733425688.653025,4,13,8,1,65536
1733425688.698713,4,13,8,1,65536
1733425688.704041,4,13,8,1,65536
1733425688.709005,4,13,8,1,65536
1733425688.755586,4,13,8,1,65536
1733425688.760563,4,13,8,1,65536
1733425688.765733,4,13,8,1,65536
1733425688.810901,4,13,8,1,65536
1733425688.81639,4,13,8,1,65536
1733425688.82162,4,13,8,1,65536
1733425688.866654,4,13,8,1,65536
1733425688.871443,4,13,8,1,65536
1733425688.876183,4,13,8,1,65536
1733425688.91899,4,13,8,1,65536
1733425688.924155,4,13,8,1,65536
1733425688.928996,4,13,8,1,65536
1733425688.974727,4,13,8,1,65536
1733425688.979717,4,13,8,1,65536
1733425688.984614,4,13,8,1,65536
1733425689.030631,4,13,8,1,65536
1733425689.036005,4,13,8,1,65536
1733425689.041043,4,13,8,1,65536
1733425689.086788,4,13,8,1,65536
1733425689.09194,4,13,8,1,65536
1733425689.097114,4,13,8,1,65536
1733425689.142753,4,13,8,1,65536
1733425689.148049,4,13,8,1,65536
1733425689.152703,4,13,8,1,65536
1733425689.198511,4,13,8,1,65536
1733425689.20344,4,13,8,1,65536
1733425689.208253,4,13,8,1,65536
1733425689.250638,4,13,8,1,65536
1733425689.255563,4,13,8,1,65536
1733425689.260951,4,13,8,1,65536
1733425689.306383,4,13,8,1,65536
1733425689.311754,4,13,8,1,65536
1733425689.317111,4,13,8,1,65536
1733425689.363245,4,13,8,1,65536
1733425689.369056,4,13,8,1,65536
1733425689.373745,4,13,8,1,65536
1733425689.418258,4,13,8,1,65536
1733425689.423058,4,13,8,1,65536
1733425689.428186,4,13,8,1,65536
1733425689.470523,4,13,8,1,65536
1733425689.475725,4,13,8,1,65536
1733425689.480968,4,13,8,1,65536
1733425689.526665,4,13,8,1,65536
1733425689.532028,4,13,8,1,65536
1733425689.536619,4,13,8,1,65536
1733425689.597703,4,13,8,1,65536
1733425689.602961,4,13,8,1,65536
1733425689.61767,4,13,8,1,65536
1733425689.660466,4,13,8,1,65536
1733425689.665727,4,13,8,1,65536
1733425689.670539,4,13,8,1,65536
1733425689.714768,4,13,8,1,65536
1733425689.719732,4,13,8,1,65536
1733425689.724877,4,13,8,1,65536
1733425689.770464,4,13,8,1,65536
1733425689.775473,4,13,8,1,65536
1733425689.779847,4,13,8,1,65536
1733425689.826439,4,13,8,1,65536
1733425689.831807,4,13,8,1,65536
1733425689.836784,4,13,8,1,65536
1733425689.882459,4,13,8,1,65536
1733425689.887312,4,13,8,1,65536
1733425689.891994,4,13,8,1,65536
1733425689.934619,4,13,8,1,65536
1733425689.939794,4,13,8,1,65536
1733425689.944702,4,13,8,1,65536
1733425689.99129,4,13,8,1,65536
1733425690.001773,4,13,8,1,65536
1733425690.006778,4,13,8,1,65536
1733425690.050406,4,13,8,1,65536
1733425690.05548,4,13,8,1,65536
1733425690.06077,4,13,8,1,65536
1733425690.106234,4,13,8,1,65536
1733425690.11144,4,13,8,1,65536
1733425690.116716,4,13,8,1,65536
1733425690.162745,4,13,8,1,65536
1733425690.167957,4,13,8,1,65536
1733425690.172634,4,13,8,1,65536
1733425690.219041,4,13,8,1,65536
1733425690.225518,4,13,8,1,65536
1733425690.232037,4,13,8,1,65536
1733425690.278498,4,13,8,1,65536
1733425690.283593,4,13,8,1,65536
1733425690.28829,4,13,8,1,65536
1733425690.331074,4,13,8,1,65536
1733425690.335836,4,13,8,1,65536
1733425690.340749,4,13,8,1,65536
1733425690.386787,4,13,8,1,65536
1733425690.391944,4,13,8,1,65536
1733425690.397378,4,13,8,1,65536
1733425690.442446,4,13,8,1,65536
1733425690.447743,4,13,8,1,65536
1733425690.452591,4,13,8,1,65536
1733425690.498339,4,13,8,1,65536
1733425690.503419,4,13,8,1,65536
1733425690.50798,4,13,8,1,65536
1733425690.550862,4,13,8,1,65536
1733425690.617962,4,13,8,1,65536
1733425690.623998,4,13,8,1,65536
1733425690.666371,4,13,8,1,65536
1733425690.671572,4,13,8,1,65536
1733425690.67705,4,13,8,1,65536
1733425690.722463,4,13,8,1,65536
1733425690.727629,4,13,8,1,65536
1733425690.732604,4,13,8,1,65536
1733425690.778446,4,13,8,1,65536
1733425690.78352,4,13,8,1,65536
1733425690.788292,4,13,8,1,65536
1733425690.830673,4,13,8,1,65536
1733425690.835802,4,13,8,1,65536
1733425690.840419,4,13,8,1,65536
1733425690.886629,4,13,8,1,65536
1733425690.891752,4,13,8,1,65536
1733425690.896649,4,13,8,1,65536
1733425690.942422,4,13,8,1,65536
1733425690.947446,4,13,8,1,65536
1733425690.952851,4,13,8,1,65536
1733425690.998535,4,13,8,1,65536
1733425691.003583,4,13,8,1,65536
1733425691.008338,4,13,8,1,65536
1733425691.054395,4,13,8,1,65536
1733425691.05953,4,13,8,1,65536
1733425691.064531,4,13,8,1,65536
1733425691.114309,4,13,8,1,65536
1733425691.119563,4,13,8,1,65536
1733425691.124186,4,13,8,1,65536
1733425691.166829,4,13,8,1,65536
1733425691.172602,4,13,8,1,65536
1733425691.177751,4,13,8,1,65536
1733425691.222579,4,13,8,1,65536
1733425691.22795,4,13,8,1,65536
1733425691.232678,4,13,8,1,65536
1733425691.282397,4,13,8,1,65536
1733425691.287616,4,13,8,1,65536
1733425691.292875,4,13,8,1,65536
1733425691.338655,4,13,8,1,65536
1733425691.343812,4,13,8,1,65536
1733425691.350141,4,13,8,1,65536
1733425691.398646,4,13,8,1,65536
1733425691.403672,4,13,8,1,65536
1733425691.409347,4,13,8,1,65536
1733425691.489211,4,13,8,1,65536
1733425691.49432,4,13,8,1,65536
1733425691.499343,4,13,8,1,65536
1733425691.546302,4,13,8,1,65536
1733425691.551398,4,13,8,1,65536
1733425691.5564,4,13,8,1,65536
1733425691.603757,4,13,8,1,65536
1733425691.608851,4,13,8,1,65536
1733425691.614161,4,13,8,1,65536
1733425691.662663,4,13,8,1,65536
1733425691.668091,4,13,8,1,65536
1733425691.673545,4,13,8,1,65536
1733425691.718506,4,13,8,1,65536
1733425691.727681,4,13,8,1,65536
1733425691.732738,4,13,8,1,65536
1733425691.782505,4,13,8,1,65536
1733425691.787623,4,13,8,1,65536
1733425691.792773,4,13,8,1,65536
1733425691.83974,4,13,8,1,65536
1733425691.844551,4,13,8,1,65536
1733425691.849883,4,13,8,1,65536
1733425691.89467,4,13,8,1,65536
1733425691.899972,4,13,8,1,65536
1733425691.905156,4,13,8,1,65536
1733425691.954001,4,13,8,1,65536
1733425691.958108,4,13,8,1,65536
1733425691.962397,4,13,8,1,65536
1733425692.006818,4,13,8,1,65536
1733425692.012209,4,13,8,1,65536
1733425692.017854,4,13,8,1,65536
1733425692.066267,4,13,8,1,65536
1733425692.071994,4,13,8,1,65536
1733425692.076809,4,13,8,1,65536
1733425692.126486,4,13,8,1,65536
1733425692.131563,4,13,8,1,65536
1733425692.136783,4,13,8,1,65536
1733425692.18242,4,13,8,1,65536
1733425692.187589,4,13,8,1,65536
1733425692.192319,4,13,8,1,65536
1733425692.238622,4,13,8,1,65536
1733425692.243424,4,13,8,1,65536
1733425692.247964,4,13,8,1,65536
1733425692.294809,4,13,8,1,65536
1733425692.29998,4,13,8,1,65536
1733425692.305027,4,13,8,1,65536
1733425692.350774,4,13,8,1,65536
1733425692.355952,4,13,8,1,65536
1733425692.360882,4,13,8,1,65536
1733425692.410796,4,13,8,1,65536
1733425692.416073,4,13,8,1,65536
1733425692.421564,4,13,8,1,65536
1733425692.470692,4,13,8,1,65536
1733425692.475771,4,13,8,1,65536
1733425692.481339,4,13,8,1,65536
1733425692.531301,4,13,8,1,65536
1733425692.537451,4,13,8,1,65536
